method,drift_type,stream_index,year,match_id,log_file
PageHinkley_ADE_seq2seq_30_15,Erro (online),247631,2025,2025_ERForce_vs_RoboDragons,2025-07-19_15-05_ELIMINATION_PHASE_ER-Force-vs-RoboDragons.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),247689,2025,2025_ERForce_vs_RoboDragons,2025-07-19_15-05_ELIMINATION_PHASE_ER-Force-vs-RoboDragons.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),247745,2025,2025_ERForce_vs_RoboDragons,2025-07-19_15-05_ELIMINATION_PHASE_ER-Force-vs-RoboDragons.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),247799,2025,2025_ERForce_vs_RoboDragons,2025-07-19_15-05_ELIMINATION_PHASE_ER-Force-vs-RoboDragons.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),247829,2025,2025_ERForce_vs_RoboDragons,2025-07-19_15-05_ELIMINATION_PHASE_ER-Force-vs-RoboDragons.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),247860,2025,2025_ERForce_vs_RoboDragons,2025-07-19_15-05_ELIMINATION_PHASE_ER-Force-vs-RoboDragons.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),247992,2025,2025_ERForce_vs_RoboDragons,2025-07-19_15-05_ELIMINATION_PHASE_ER-Force-vs-RoboDragons.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248141,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248174,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248326,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248375,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248405,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248443,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248481,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248566,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248622,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248663,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248693,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248788,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248825,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248877,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248917,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),248951,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249025,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249071,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249120,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249156,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249194,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249290,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249320,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249375,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249462,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249492,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249552,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249612,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249663,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249710,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249776,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249822,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249852,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249904,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),249934,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250053,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250103,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250322,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250402,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250432,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250465,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250495,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250529,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250593,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250654,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250743,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250821,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250881,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250935,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),250993,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251036,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251066,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251140,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251178,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251208,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251238,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251292,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251380,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251410,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251447,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251486,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251557,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251617,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251647,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251702,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251732,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251788,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251860,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251890,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251936,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),251975,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252014,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252044,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252128,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252184,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252255,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252341,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252375,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252447,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252528,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252594,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252648,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252689,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252741,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252851,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),252975,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253022,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253076,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253106,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253146,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253201,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253231,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253262,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253304,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253346,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253380,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253448,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253550,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253605,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253654,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253726,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253783,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253872,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),253977,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254084,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254152,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254185,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254234,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254290,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254320,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254358,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254457,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254521,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254575,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254607,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254687,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254717,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254747,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254808,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254890,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),254942,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255028,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255085,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255159,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255234,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255280,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255324,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255432,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255512,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255542,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255676,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255728,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255810,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255840,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255886,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255963,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),255996,2025,2025_RobCin_vs_ZJUNlict,2025-07-19_13-32_ELIMINATION_PHASE_RobôCin-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),256049,2025,2025_RoboDragons_vs_ZJUNlict,2025-07-17_21-33_GROUP_PHASE_RoboDragons-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),256101,2025,2025_RoboDragons_vs_ZJUNlict,2025-07-17_21-33_GROUP_PHASE_RoboDragons-vs-ZJUNlict.log
PageHinkley_ADE_seq2seq_30_15,Erro (online),256146,2025,2025_RoboDragons_vs_ZJUNlict,2025-07-17_21-33_GROUP_PHASE_RoboDragons-vs-ZJUNlict.log
